BusinessUnit,CustomerNo,Salesperson,OrderLines,DiscountEUR,CategoryCode,CategoryLabel,CustCatDiscountEUR,PctOfCustomer
DK,70250760,DKR-DK,2,5443.6213109703,MPA_MatchingPreviousSale,Matching Previous Sale,9927.610368498928,54.83
DK,70252425,DKR-DK,1,33.831059164142296,MPA_MatchingPreviousSale,Matching Previous Sale,33.831059164142296,100.0
DK,70252510,MPN-DK,143,32705.732892902615,MPA_MatchingPreviousSale,Matching Previous Sale,32705.732892902615,100.0
DK,70252586B,CBE-DK,31,10816.05852938788,MPA_MatchingPreviousSale,Matching Previous Sale,10816.05852938788,100.0
DK,70260265,SEC-DK,2,144.82106400311778,MPA_MatchingPreviousSale,Matching Previous Sale,144.82106400311778,100.0
DK,70262988,MRO-DK,33,11466.94974049088,MPA_MatchingPreviousSale,Matching Previous Sale,11506.94917281896,99.65
DK,70262988,SLI-DK,3,39.99943232808146,MPA_MatchingPreviousSale,Matching Previous Sale,11506.94917281896,0.35
DK,70264476,B2B-DK,1,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,70265858A,LVE-DK,1,24.79549075524494,MPA_MatchingPreviousSale,Matching Previous Sale,24.79549075524494,100.0
DK,70271822,B2B-DK,3,147.49106102607362,MPA_MatchingPreviousSale,Matching Previous Sale,147.49106102607362,100.0
DK,70277722,B2B-DK,1,-214.8917632866426,MPA_MatchingPreviousSale,Matching Previous Sale,-214.8917632866426,100.0
DK,70300330,DKR-DK,3,533.1138321903582,MPA_MatchingPreviousSale,Matching Previous Sale,583.8834133078248,91.3
DK,70300330,MRO-DK,1,50.769581117466615,MPA_MatchingPreviousSale,Matching Previous Sale,583.8834133078248,8.7
DK,70500606,BVA-DK,1,223.31627046873749,MPA_MatchingPreviousSale,Matching Previous Sale,440.94455073053643,50.64
DK,70500606,POS-DK,2,217.62828026179898,MPA_MatchingPreviousSale,Matching Previous Sale,440.94455073053643,49.36
DK,70702123A,MPE-DK,1,24.668847535796644,MPA_MatchingPreviousSale,Matching Previous Sale,24.668847535796644,100.0
DK,71745745,B2B-DK,1,18.75343254792172,MPA_MatchingPreviousSale,Matching Previous Sale,18.75343254792172,100.0
DK,71992319,IFO-DK,20,1734.46497728878,MPA_MatchingPreviousSale,Matching Previous Sale,1734.46497728878,100.0
DK,71992520,POS-DK,2,145.23665983414386,MPA_MatchingPreviousSale,Matching Previous Sale,145.23665983414386,100.0
DK,71996868,KMA-DK,4,2.412771604359074,MPA_MatchingPreviousSale,Matching Previous Sale,2.412771604359074,100.0
DK,71998999,KMA-DK,34,12058.19462479173,MPA_MatchingPreviousSale,Matching Previous Sale,12058.19462479173,100.0
DK,72170150,MPN-DK,10,3732.170946243946,MPA_MatchingPreviousSale,Matching Previous Sale,3732.170946243946,100.0
DK,72170194,CHA-DK,2,692.7499523641342,MPA_MatchingPreviousSale,Matching Previous Sale,692.7499523641342,100.0
DK,72183360,KMA-DK,25,5383.8048787009175,MPA_MatchingPreviousSale,Matching Previous Sale,5383.8048787009175,100.0
DK,72212121,B2B-DK,3,26.80785470142752,MPA_MatchingPreviousSale,Matching Previous Sale,26.80785470142752,100.0
DK,72220211,FRA-DK,7,121.13912592872614,MPA_MatchingPreviousSale,Matching Previous Sale,121.13912592872614,100.0
DK,73420555A,B2B-DK,1,22.72447065129992,MPA_MatchingPreviousSale,Matching Previous Sale,22.72447065129992,100.0
DK,73709295,MPE-DK,3,43.424596137824494,MPA_MatchingPreviousSale,Matching Previous Sale,43.424596137824494,100.0
DK,74123200,CBE-DK,24,2892.977323678689,MPA_MatchingPreviousSale,Matching Previous Sale,2892.977323678689,100.0
DK,74561340,MPE-DK,9,3784.7370796327045,MPA_MatchingPreviousSale,Matching Previous Sale,3784.7370796327045,100.0
DK,74783191,LVE-DK,1,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,75119191,CHA-DK,1,43.00873573074656,MPA_MatchingPreviousSale,Matching Previous Sale,43.00873573074656,100.0
DK,75245516,CBE-DK,1,2.5277096484526824,MPA_MatchingPreviousSale,Matching Previous Sale,2.5277096484526824,100.0
DK,75381414,CHA-DK,1,81.34775441276987,MPA_MatchingPreviousSale,Matching Previous Sale,81.34775441276987,100.0
DK,75502035,JMA-DK,14,114.68387205706578,MPA_MatchingPreviousSale,Matching Previous Sale,114.68387205706578,100.0
DK,75534480B,B2B-DK,7,986.0288070470664,MPA_MatchingPreviousSale,Matching Previous Sale,986.0288070470664,100.0
DK,75624577,CBE-DK,18,1806.298966363011,MPA_MatchingPreviousSale,Matching Previous Sale,1806.298966363011,100.0
DK,75631010,JMA-DK,5,4595.650813436065,MPA_MatchingPreviousSale,Matching Previous Sale,4595.650813436065,100.0
DK,75642700A,JMA-DK,1,0.013401232913428037,MPA_MatchingPreviousSale,Matching Previous Sale,0.013401232913428037,100.0
DK,75650000,SEC-DK,15,228.32920321636533,MPA_MatchingPreviousSale,Matching Previous Sale,228.32920321636533,100.0
DK,75723211,JMA-DK,1,0.13412017167381973,MPA_MatchingPreviousSale,Matching Previous Sale,0.13412017167381973,100.0
DK,75890800,BVA-DK,5,18.775329835288844,MPA_MatchingPreviousSale,Matching Previous Sale,488.43211030383105,3.84
DK,75890800,FRA-DK,26,469.6567804685422,MPA_MatchingPreviousSale,Matching Previous Sale,488.43211030383105,96.16
DK,75897200A,B2B-DK,1,341.0964965206548,MPA_MatchingPreviousSale,Matching Previous Sale,341.0964965206548,100.0
DK,76123200,B2B-DK,3,1734.8250836924046,MPA_MatchingPreviousSale,Matching Previous Sale,8840.711828013593,19.62
DK,76123200,DKR-DK,2,7105.886744321188,MPA_MatchingPreviousSale,Matching Previous Sale,8840.711828013593,80.38
DK,76232323,UWH-DK,7,4172.246718524411,MPA_MatchingPreviousSale,Matching Previous Sale,4172.246718524411,100.0
DK,76244040,LVE-DK,17,16622.56937034259,MPA_MatchingPreviousSale,Matching Previous Sale,29271.4006634673,56.79
DK,76244040,SGL-DK,8,8660.149237565442,MPA_MatchingPreviousSale,Matching Previous Sale,29271.4006634673,29.59
DK,76244040,UWH-DK,10,3988.682055559267,MPA_MatchingPreviousSale,Matching Previous Sale,29271.4006634673,13.63
DK,76245214A,CBE-DK,6,508.47674279159094,MPA_MatchingPreviousSale,Matching Previous Sale,508.47674279159094,100.0
DK,76498300A,BVA-DK,3,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,76498300A,FRA-DK,1,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,76710000,KMA-DK,16,802.309589378995,MPA_MatchingPreviousSale,Matching Previous Sale,802.309589378995,100.0
DK,76760260,BVA-DK,26,760.5856898952461,MPA_MatchingPreviousSale,Matching Previous Sale,787.851880434014,96.54
DK,76760260,POS-DK,3,27.266190538767894,MPA_MatchingPreviousSale,Matching Previous Sale,787.851880434014,3.46
DK,76961200,KMA-DK,29,9267.447433755471,MPA_MatchingPreviousSale,Matching Previous Sale,9267.447433755471,100.0
DK,77303000,B2B-DK,16,119849.67600722505,MPA_MatchingPreviousSale,Matching Previous Sale,119849.67600722505,100.0
DK,77343480A,B2B-DK,5,253.3478103510677,MPA_MatchingPreviousSale,Matching Previous Sale,253.3478103510677,100.0
DK,77348330,B2B-DK,6,915.1665153881191,MPA_MatchingPreviousSale,Matching Previous Sale,915.1665153881191,100.0
DK,79140700A,KMA-DK,1,103.60628485628482,MPA_MatchingPreviousSale,Matching Previous Sale,103.60628485628482,100.0
DK,79166666,UWH-DK,15,9820.313860028678,MPA_MatchingPreviousSale,Matching Previous Sale,9820.313860028678,100.0
DK,79247924,MPE-DK,4,28.366403124503666,MPA_MatchingPreviousSale,Matching Previous Sale,28.366403124503666,100.0
DK,79420100,MPE-DK,47,24878.883051821213,MPA_MatchingPreviousSale,Matching Previous Sale,24878.883051821213,100.0
DK,82194444,KMA-DK,12,2501.6229428712795,MPA_MatchingPreviousSale,Matching Previous Sale,2501.6229428712795,100.0
DK,86150955,SLI-DK,2,63.37892124536218,MPA_MatchingPreviousSale,Matching Previous Sale,63.37892124536218,100.0
DK,86211200,B2B-DK,2,47.961630695443645,MPA_MatchingPreviousSale,Matching Previous Sale,47.961630695443645,100.0
DK,86442211,BVA-DK,9,3776.0770336041387,MPA_MatchingPreviousSale,Matching Previous Sale,43389.40073745635,8.7
DK,86442211,FRA-DK,88,39613.32370385221,MPA_MatchingPreviousSale,Matching Previous Sale,43389.40073745635,91.3
DK,86988660,B2B-DK,4,-122.14067605935608,MPA_MatchingPreviousSale,Matching Previous Sale,918.9360010664375,-13.29
DK,86988660,DKR-DK,12,1041.0766771257936,MPA_MatchingPreviousSale,Matching Previous Sale,918.9360010664375,113.29
DK,87425200,LAPD-DK,1,17.130391723879498,MPA_MatchingPreviousSale,Matching Previous Sale,20.78927154375003,82.4
DK,87425200,MIJ-DK,1,3.6588798198705326,MPA_MatchingPreviousSale,Matching Previous Sale,20.78927154375003,17.6
DK,87459900,MIJ-DK,15,21596.263881875162,MPA_MatchingPreviousSale,Matching Previous Sale,21596.263881875162,100.0
DK,87646000A,MPE-DK,78,107542.2063884915,MPA_MatchingPreviousSale,Matching Previous Sale,107542.2063884915,100.0
DK,88700900,JMU-DK,83,10978.408202058532,MPA_MatchingPreviousSale,Matching Previous Sale,10978.408202058532,100.0
DK,88807730,FRA-DK,6,-106.79386564275474,MPA_MatchingPreviousSale,Matching Previous Sale,-106.79386564275474,100.0
DK,89881957,JMU-DK,1,23.071562583757686,MPA_MatchingPreviousSale,Matching Previous Sale,23.071562583757686,100.0
DK,92151151,MPE-DK,5,386.66383530881114,MPA_MatchingPreviousSale,Matching Previous Sale,300.8896226257393,128.51
DK,92151151,SEC-DK,2,-85.7742126830718,MPA_MatchingPreviousSale,Matching Previous Sale,300.8896226257393,-28.51
DK,96130000,B2B-DK,12,364.59709188445515,MPA_MatchingPreviousSale,Matching Previous Sale,810.2643326688727,45.0
DK,96130000,KMA-DK,3,445.6672407844176,MPA_MatchingPreviousSale,Matching Previous Sale,810.2643326688727,55.0
DK,96317790B,ERO-DK,1,353.8968873160138,MPA_MatchingPreviousSale,Matching Previous Sale,353.8968873160138,100.0
DK,96338600A,KMA-DK,3,168201.98240725847,MPA_MatchingPreviousSale,Matching Previous Sale,168201.98240725847,100.0
DK,96443315,MPE-DK,14,38695.00445355848,MPA_MatchingPreviousSale,Matching Previous Sale,38695.00445355848,100.0
DK,96730800,B2B-DK,2,247.7909331044932,MPA_MatchingPreviousSale,Matching Previous Sale,247.7909331044932,100.0
DK,97410034,JMA-DK,2,0.2680569889158435,MPA_MatchingPreviousSale,Matching Previous Sale,0.2680569889158435,100.0
DK,97535375,B2B-DK,1,69.42927508298534,MPA_MatchingPreviousSale,Matching Previous Sale,69.42927508298534,100.0
DK,98109440,JMA-DK,4,113.0419136530694,MPA_MatchingPreviousSale,Matching Previous Sale,113.0419136530694,100.0
DK,98181777,FRA-DK,3,307.4409763402097,MPA_MatchingPreviousSale,Matching Previous Sale,307.4409763402097,100.0
DK,ELB3376,MHO-DK,1,-15.806464576105448,MPA_MatchingPreviousSale,Matching Previous Sale,-15.806464576105448,100.0
DK,003544640060,SEC-DK,1,73.60865369149107,MPA_StaleQuote,Stale Quote,73.60865369149107,100.0
DK,003546630423,UWH-DK,2,654.0024453166641,MPA_StaleQuote,Stale Quote,654.0024453166641,100.0
DK,1280,PERSONALE,2,11.166336209206367,MPA_StaleQuote,Stale Quote,11.166336209206367,100.0
DK,20000,UWH-DK,1,427.4715402459137,MPA_StaleQuote,Stale Quote,427.4715402459137,100.0
DK,20002,PAV-DK,6,107.52506568012448,MPA_StaleQuote,Stale Quote,107.52506568012448,100.0
DK,20047,SEC-DK,11,3330.088626094418,MPA_StaleQuote,Stale Quote,5911.433238143191,56.33
DK,20047,UWH-DK,2,2581.3446120487733,MPA_StaleQuote,Stale Quote,5911.433238143191,43.67
DK,20134,MIJ-DK,1,-368.1674607848385,MPA_StaleQuote,Stale Quote,-368.1674607848385,100.0
DK,20211,PERSONALE,1,-0.13404286690883743,MPA_StaleQuote,Stale Quote,-0.13404286690883743,100.0
DK,20304,SEC-DK,12,303.59014920971134,MPA_StaleQuote,Stale Quote,303.59014920971134,100.0
DK,20326,UWH-DK,1,-148.64286096686124,MPA_StaleQuote,Stale Quote,-148.64286096686124,100.0
DK,20485,UWH-DK,2,17.923190151211017,MPA_StaleQuote,Stale Quote,17.923190151211017,100.0
DK,20555,SEC-DK,1,30.565870792165484,MPA_StaleQuote,Stale Quote,30.565870792165484,100.0
DK,20575,MPE-DK,37,62086.90494019779,MPA_StaleQuote,Stale Quote,62086.90494019779,100.0
DK,20677,MPE-DK,4,599.2229679943198,MPA_StaleQuote,Stale Quote,599.2229679943198,100.0
DK,20685,MIJ-DK,1,58.80400449702883,MPA_StaleQuote,Stale Quote,58.80400449702883,100.0
DK,20741,PERSONALE,1,0.0,MPA_StaleQuote,Stale Quote,0.0,
DK,20770,MPE-DK,1,256.763641238772,MPA_StaleQuote,Stale Quote,256.763641238772,100.0
DK,21961,SEC-DK,6,4967.864277662758,MPA_StaleQuote,Stale Quote,4967.864277662758,100.0
DK,21994,B2B-DK,4,645.2655116086012,MPA_StaleQuote,Stale Quote,645.2655116086012,100.0
DK,22034,SEC-DK,5,460.0343589570596,MPA_StaleQuote,Stale Quote,460.0343589570596,100.0
DK,22051,FGI-DK,5,-49.96611243915398,MPA_StaleQuote,Stale Quote,-49.96611243915398,100.0
DK,22151,PAV-DK,1,173.1222010672817,MPA_StaleQuote,Stale Quote,173.1222010672817,100.0
DK,22155,B2B-DK,1,26.16038279564132,MPA_StaleQuote,Stale Quote,26.16038279564132,100.0
DK,22156,KMA-DK,7,51.87041777801606,MPA_StaleQuote,Stale Quote,51.87041777801606,100.0
DK,22225289,UWH-DK,2,94.5105607376434,MPA_StaleQuote,Stale Quote,94.5105607376434,100.0
DK,22606014A,CBE-DK,4,1015.6615629287152,MPA_StaleQuote,Stale Quote,1015.6615629287152,100.0
DK,22665,UWH-DK,9,754.4829471729829,MPA_StaleQuote,Stale Quote,754.4829471729829,100.0
DK,23597,SEC-DK,1,47.32729271104199,MPA_StaleQuote,Stale Quote,326.65330710763226,14.49
DK,23597,UWH-DK,1,279.32601439659027,MPA_StaleQuote,Stale Quote,326.65330710763226,85.51
DK,23607,MIJ-DK,1,-6.165145484030933,MPA_StaleQuote,Stale Quote,-6.165145484030933,100.0
DK,23625,KMA-DK,8,538.9901687470779,MPA_StaleQuote,Stale Quote,538.9901687470779,100.0
DK,23631,MPN-DK,1,41.52045217111784,MPA_StaleQuote,Stale Quote,41.52045217111784,100.0
DK,23710,B2B-DK,1,16.22375372073691,MPA_StaleQuote,Stale Quote,16.22375372073691,100.0
DK,23737,DKR-DK,3,63.404931592868735,MPA_StaleQuote,Stale Quote,63.404931592868735,100.0
DK,23918,SEC-DK,1,5.060780292978465,MPA_StaleQuote,Stale Quote,5.060780292978465,100.0
DK,24012,MPE-DK,4,3916.372202591284,MPA_StaleQuote,Stale Quote,3916.372202591284,100.0
DK,25376316,B2B-DK,1,45.88213223273391,MPA_StaleQuote,Stale Quote,45.88213223273391,100.0
DK,26161726,JMU-DK,3,115.19437409508417,MPA_StaleQuote,Stale Quote,115.19437409508417,100.0
DK,27112278,MPE-DK,3,1507.7993544013352,MPA_StaleQuote,Stale Quote,1507.7993544013352,100.0
DK,27809800,BVA-DK,4,2105.6942173132115,MPA_StaleQuote,Stale Quote,2105.6942173132115,100.0
DK,28194720,MIJ-DK,4,68.58973499725212,MPA_StaleQuote,Stale Quote,68.58973499725212,100.0
DK,298205000,BVA-DK,5,141.86741738722395,MPA_StaleQuote,Stale Quote,141.86741738722395,100.0
DK,298205555,UWH-DK,2,30340.351581850555,MPA_StaleQuote,Stale Quote,30340.351581850555,100.0
DK,298344000,MPN-DK,9,680.7545272505446,MPA_StaleQuote,Stale Quote,680.7545272505446,100.0
DK,298550055,UWH-DK,2,166.6076885957857,MPA_StaleQuote,Stale Quote,166.6076885957857,100.0
DK,299342670,KMA-DK,3,551.7237160805593,MPA_StaleQuote,Stale Quote,551.7237160805593,100.0
DK,299551427,B2B-DK,3,790.7786775352598,MPA_StaleQuote,Stale Quote,790.7786775352598,100.0
DK,29955170A,B2B-DK,1,12.149319750686923,MPA_StaleQuote,Stale Quote,12.149319750686923,100.0
DK,30283773,FRA-DK,3,2.059178335541671,MPA_StaleQuote,Stale Quote,9.227599736259034,22.32
DK,30283773,POS-DK,7,7.168421400717362,MPA_StaleQuote,Stale Quote,9.227599736259034,77.68
DK,30295256,CHA-DK,6,2527.7086979628643,MPA_StaleQuote,Stale Quote,5135.4468150146395,49.22
DK,30295256,MRR-DK,2,2607.738117051775,MPA_StaleQuote,Stale Quote,5135.4468150146395,50.78
DK,31700377,B2B-DK,5,-0.32709599932806244,MPA_StaleQuote,Stale Quote,-0.32709599932806244,100.0
DK,33324545,POS-DK,1,40.41931419072903,MPA_StaleQuote,Stale Quote,40.41931419072903,100.0
DK,33366304,B2B-DK,21,61.28441810947189,MPA_StaleQuote,Stale Quote,61.28441810947189,100.0
DK,33863900,LBN-DK,6,1596.658502509892,MPA_StaleQuote,Stale Quote,2122.1712032654614,75.24
DK,33863900,SEC-DK,5,525.5127007555693,MPA_StaleQuote,Stale Quote,2122.1712032654614,24.76
DK,3545444222,UWH-DK,4,251.18445354533023,MPA_StaleQuote,Stale Quote,251.18445354533023,100.0
DK,3548970713,SEC-DK,8,467.470331880657,MPA_StaleQuote,Stale Quote,467.470331880657,100.0
DK,38862861,LVE-DK,3,-4.092400606322085,MPA_StaleQuote,Stale Quote,-4.092400606322085,100.0
DK,40558412,MIJ-DK,1,1966.5742266521977,MPA_StaleQuote,Stale Quote,1966.5742266521977,100.0
DK,40975656,CBE-DK,6,759.5171800934799,MPA_StaleQuote,Stale Quote,759.5171800934799,100.0
DK,42488000,RET-DK,2,39.685199833751184,MPA_StaleQuote,Stale Quote,39.685199833751184,100.0
DK,42601200,SEC-DK,2,8759.720010171715,MPA_StaleQuote,Stale Quote,8759.720010171715,100.0
DK,43221100,SGL-DK,5,6235.737366423984,MPA_StaleQuote,Stale Quote,6235.737366423984,100.0
DK,43324700,MRO-DK,1,-1071.5777075860592,MPA_StaleQuote,Stale Quote,-1071.5777075860592,100.0
DK,43434388A,LVE-DK,4,229.39780997440025,MPA_StaleQuote,Stale Quote,229.39780997440025,100.0
DK,43666768,CBE-DK,2,274.5862163324075,MPA_StaleQuote,Stale Quote,274.5862163324075,100.0
DK,43668888,LBN-DK,7,39.36480732667434,MPA_StaleQuote,Stale Quote,39.36480732667434,100.0
DK,43692725A,CBE-DK,1,2560.911467059848,MPA_StaleQuote,Stale Quote,2560.911467059848,100.0
DK,44444444,RET-DK,1,90.62826803957849,MPA_StaleQuote,Stale Quote,90.62826803957849,100.0
DK,44774477,MPE-DK,6,352.6887348636256,MPA_StaleQuote,Stale Quote,352.6887348636256,100.0
DK,44835000,AHE-DK,13,787.6254112169374,MPA_StaleQuote,Stale Quote,787.6254112169374,100.0
DK,44841444A,SEC-DK,3,302.87207666018895,MPA_StaleQuote,Stale Quote,302.87207666018895,100.0
DK,45169200A,DKR-DK,2,9090.892529436192,MPA_StaleQuote,Stale Quote,9090.892529436192,100.0
DK,45869500A,JMU-DK,16,4619.724048280659,MPA_StaleQuote,Stale Quote,4619.724048280659,100.0
DK,4767927000,MHO-DK,1,328.22296382667906,MPA_StaleQuote,Stale Quote,328.22296382667906,100.0
DK,49708077,DKR-DK,2,913.4126888379506,MPA_StaleQuote,Stale Quote,913.4126888379506,100.0
DK,53303651,SLI-DK,2,173.32019519519517,MPA_StaleQuote,Stale Quote,173.32019519519517,100.0
DK,54951565,B2B-DK,2,109.61056371070444,MPA_StaleQuote,Stale Quote,109.61056371070444,100.0
DK,56641100,B2B-DK,3,576.7368169647655,MPA_StaleQuote,Stale Quote,576.7368169647655,100.0
DK,58506151,RET-DK,8,535.1995602568743,MPA_StaleQuote,Stale Quote,535.1995602568743,100.0
DK,60241060,CBE-DK,1,36934.94758264269,MPA_StaleQuote,Stale Quote,36934.94758264269,100.0
DK,60651539,MPN-DK,2,181.9559069024353,MPA_StaleQuote,Stale Quote,181.9559069024353,100.0
DK,61799700,MPE-DK,7,3421.7326810555737,MPA_StaleQuote,Stale Quote,3421.7326810555737,100.0
DK,62211766,JMU-DK,11,2136.2617665540715,MPA_StaleQuote,Stale Quote,2136.2617665540715,100.0
DK,66140666,BVA-DK,1,235.30325552743307,MPA_StaleQuote,Stale Quote,235.30325552743307,100.0
DK,70107077,LBN-DK,5,2584.4939812914367,MPA_StaleQuote,Stale Quote,2584.4939812914367,100.0
DK,70131388,B2B-DK,1,13.39100392356415,MPA_StaleQuote,Stale Quote,13.39100392356415,100.0
DK,70133233,MPE-DK,10,3667.355035317464,MPA_StaleQuote,Stale Quote,3667.355035317464,100.0
DK,70137020,KMA-DK,1,65.98318967824831,MPA_StaleQuote,Stale Quote,1591.3193689714906,4.15
DK,70137020,SLI-DK,8,1525.3361792932424,MPA_StaleQuote,Stale Quote,1591.3193689714906,95.85
DK,70201799,CHA-DK,23,4332.43513744649,MPA_StaleQuote,Stale Quote,4265.57996262975,101.57
DK,70201799,MRR-DK,1,-66.85517481674059,MPA_StaleQuote,Stale Quote,4265.57996262975,-1.57
DK,70202555,KMA-DK,1,131.21075392628097,MPA_StaleQuote,Stale Quote,131.21075392628097,100.0
DK,70204939,B2B-DK,1,189.6570218015071,MPA_StaleQuote,Stale Quote,189.6570218015071,100.0
DK,70205161,KMA-DK,2,30.568739441718286,MPA_StaleQuote,Stale Quote,30.568739441718286,100.0
DK,70207780,MRO-DK,1,501.154350911964,MPA_StaleQuote,Stale Quote,491.211709726191,102.02
DK,70207780,SLI-DK,2,-9.942641185773029,MPA_StaleQuote,Stale Quote,491.211709726191,-2.02
DK,70208666A,CBE-DK,10,326.3028276164903,MPA_StaleQuote,Stale Quote,326.3028276164903,100.0
DK,70209091,B2B-DK,1,57.38111517784124,MPA_StaleQuote,Stale Quote,57.38111517784124,100.0
DK,70220150,JMU-DK,3,260.73127906820906,MPA_StaleQuote,Stale Quote,260.73127906820906,100.0
DK,70222118B,FRA-DK,5,160.1306751998285,MPA_StaleQuote,Stale Quote,160.1306751998285,100.0
DK,70230310,MPN-DK,6,770.2955433218592,MPA_StaleQuote,Stale Quote,770.2955433218592,100.0
DK,70230522,MPE-DK,6,2365.9057491140593,MPA_StaleQuote,Stale Quote,2365.9057491140593,100.0
DK,70232390A,MPE-DK,4,1480.8096775489973,MPA_StaleQuote,Stale Quote,1480.8096775489973,100.0
DK,70234949,LBN-DK,16,5108.656596714843,MPA_StaleQuote,Stale Quote,6432.2333094842215,79.42
DK,70234949,SGL-DK,2,1323.5767127693787,MPA_StaleQuote,Stale Quote,6432.2333094842215,20.58
DK,70252510,MPN-DK,6,5396.5134806615815,MPA_StaleQuote,Stale Quote,5396.5134806615815,100.0
DK,70252586B,CBE-DK,6,5113.6415267823295,MPA_StaleQuote,Stale Quote,5113.6415267823295,100.0
DK,70262988,SLI-DK,2,-17.427908785006636,MPA_StaleQuote,Stale Quote,-17.427908785006636,100.0
DK,70300330,SLI-DK,3,283.92905301686017,MPA_StaleQuote,Stale Quote,283.92905301686017,100.0
DK,70702454,SEC-DK,1,1.071797001647888,MPA_StaleQuote,Stale Quote,1.071797001647888,100.0
DK,72170150,MPN-DK,7,2082.4556598658537,MPA_StaleQuote,Stale Quote,2082.4556598658537,100.0
DK,72667015,LBN-DK,2,-4.289429237822042,MPA_StaleQuote,Stale Quote,-4.289429237822042,100.0
DK,74123200,CBE-DK,13,-858.6469154423664,MPA_StaleQuote,Stale Quote,-858.6469154423664,100.0
DK,74561340,MPE-DK,15,5911.167091757688,MPA_StaleQuote,Stale Quote,5911.167091757688,100.0
DK,75119191,CHA-DK,2,53.27122818288896,MPA_StaleQuote,Stale Quote,53.27122818288896,100.0
DK,75624577,CBE-DK,12,2730.018870006803,MPA_StaleQuote,Stale Quote,2730.018870006803,100.0
DK,75857300,B2B-DK,1,326.5853331545784,MPA_StaleQuote,Stale Quote,326.5853331545784,100.0
DK,75890800,FRA-DK,2,256.090530013542,MPA_StaleQuote,Stale Quote,256.090530013542,100.0
DK,76123200,DKR-DK,3,7105.886744321188,MPA_StaleQuote,Stale Quote,7105.886744321188,100.0
DK,76232323,UWH-DK,1,2138.145546200461,MPA_StaleQuote,Stale Quote,2138.145546200461,100.0
DK,76244040,LVE-DK,3,5944.4144930481925,MPA_StaleQuote,Stale Quote,5944.4144930481925,100.0
DK,76245214A,CBE-DK,17,15256.262651991474,MPA_StaleQuote,Stale Quote,15256.262651991474,100.0
DK,76498300A,FRA-DK,1,0.0,MPA_StaleQuote,Stale Quote,0.0,
DK,76710000,KMA-DK,1,21.70156331632037,MPA_StaleQuote,Stale Quote,21.70156331632037,100.0
DK,76961200,KMA-DK,1,35.53464591168873,MPA_StaleQuote,Stale Quote,35.53464591168873,100.0
DK,79166666,UWH-DK,7,1399.8482875715376,MPA_StaleQuote,Stale Quote,1399.8482875715376,100.0
DK,79420100,MPE-DK,56,13554.335301334106,MPA_StaleQuote,Stale Quote,13554.335301334106,100.0
DK,82194444,KMA-DK,6,772.404773028431,MPA_StaleQuote,Stale Quote,772.404773028431,100.0
DK,86442211,BVA-DK,1,-13402.510841051448,MPA_StaleQuote,Stale Quote,-13402.510841051448,100.0
DK,87646000A,MPE-DK,75,325137.0290838967,MPA_StaleQuote,Stale Quote,325137.0290838967,100.0
DK,88700900,JMU-DK,3,193.91133608055327,MPA_StaleQuote,Stale Quote,193.91133608055327,100.0
DK,96327070,KMA-DK,1,400.41754771017906,MPA_StaleQuote,Stale Quote,400.41754771017906,100.0
DK,96443315,MPE-DK,10,41860.490464883456,MPA_StaleQuote,Stale Quote,41860.490464883456,100.0
DK,98109440,JMA-DK,1,0.13406263406263405,MPA_StaleQuote,Stale Quote,0.13406263406263405,100.0
DK,98138888,LBN-DK,2,358.43140405135824,MPA_StaleQuote,Stale Quote,358.43140405135824,100.0
DK,98671450,B2B-DK,2,67.72182447108032,MPA_StaleQuote,Stale Quote,67.72182447108032,100.0
DK,ELB3376,MHO-DK,2,0.0,MPA_StaleQuote,Stale Quote,0.0,
DK,20000,SEC-DK,3,22692.925811372515,MPA_UnitFixedPrice,Fixed / Unit Price,25106.575639141283,90.39
DK,20000,UWH-DK,1,2413.6498277687683,MPA_UnitFixedPrice,Fixed / Unit Price,25106.575639141283,9.61
DK,20043,B2B-DK,1,0.0013389390247155965,MPA_UnitFixedPrice,Fixed / Unit Price,0.0013389390247155965,100.0
DK,20047,SEC-DK,1,0.0,MPA_UnitFixedPrice,Fixed / Unit Price,22.945271443240014,0.0
DK,20047,UWH-DK,3,22.945271443240014,MPA_UnitFixedPrice,Fixed / Unit Price,22.945271443240014,100.0
DK,20051,B2B-DK,1,0.013406263406263406,MPA_UnitFixedPrice,Fixed / Unit Price,0.013406263406263406,100.0
DK,20130,B2B-DK,2,0.002681055001041288,MPA_UnitFixedPrice,Fixed / Unit Price,0.002681055001041288,100.0
DK,20134,MIJ-DK,1,104.15594165594166,MPA_UnitFixedPrice,Fixed / Unit Price,104.15594165594166,100.0
DK,20148,FGI-DK,1,208.3751824622019,MPA_UnitFixedPrice,Fixed / Unit Price,208.3751824622019,100.0
DK,20169,B2B-DK,1,0.018766001367237245,MPA_UnitFixedPrice,Fixed / Unit Price,0.018766001367237245,100.0
DK,20432,B2B-DK,4,516.0512030024797,MPA_UnitFixedPrice,Fixed / Unit Price,516.0512030024797,100.0
DK,20466,B2B-DK,1,0.01474135620477084,MPA_UnitFixedPrice,Fixed / Unit Price,0.01474135620477084,100.0
